Date,AGG,BIL,EEM,GLD,QQQ,SPY,TLT
2011-11-30,73.59117889404297,73.86917877197266,28.99863052368164,170.1300048828125,49.61699295043945,96.4949722290039,78.75834655761719
2011-12-01,73.61690521240234,73.85308837890625,28.911663055419922,169.6300048828125,49.960140228271484,96.4795150756836,78.36317443847656
2011-12-02,73.8062973022461,73.86917877197266,28.82469940185547,169.82000732421875,49.819374084472656,96.39459991455078,79.46161651611328
2011-12-05,73.88739776611328,73.86917877197266,29.295793533325195,167.32000732421875,50.364898681640625,97.4445571899414,79.30085754394531
2011-12-06,73.81980895996094,73.88529968261719,28.89716911315918,168.17999267578125,50.22410583496094,97.47543334960938,78.54401397705078
2011-12-07,73.95504760742188,73.86917877197266,29.013137817382812,169.39999389648438,50.22410583496094,97.83826446533203,78.82535552978516
2011-12-08,74.02947235107422,73.86917877197266,27.969446182250977,165.97999572753906,49.37942123413086,95.69203186035156,79.80986785888672
2011-12-09,73.9888916015625,73.85308837890625,28.53478240966797,166.39999389648438,50.17131423950195,97.31330871582031,78.16891479492188
2011-12-12,74.00917053222656,73.85308837890625,27.462093353271484,161.99000549316406,49.608192443847656,95.8927993774414,79.0396499633789
2011-12-13,74.157958984375,73.85308837890625,27.20842170715332,158.4499969482422,49.06265640258789,94.99722290039062,79.77642059326172
2011-12-14,74.34063720703125,73.86917877197266,26.817039489746094,152.88999938964844,48.29716491699219,93.98587799072266,81.28336334228516
2011-12-15,74.1850814819336,73.85308837890625,26.990985870361328,152.3300018310547,48.1651725769043,94.32556915283203,80.98198699951172
2011-12-16,74.43531799316406,73.86917877197266,27.193925857543945,155.22999572753906,48.41315460205078,94.46543884277344,81.92635345458984
2011-12-19,74.50971984863281,73.86917877197266,26.490886688232422,154.8699951171875,47.93659973144531,93.4554214477539,82.9644775390625
2011-12-20,74.40824890136719,73.86917877197266,27.600921630859375,156.97999572753906,49.35741424560547,96.28340148925781,80.89497375488281
2011-12-21,74.2188949584961,73.86917877197266,27.688724517822266,157.16000366210938,48.65142822265625,96.46987915039062,79.76968383789062
2011-12-22,74.33385467529297,73.86917877197266,28.054597854614258,156.0399932861328,49.066184997558594,97.32447814941406,80.10457611083984
2011-12-23,74.24591827392578,73.86917877197266,28.164358139038086,156.30999755859375,49.48978042602539,98.19462585449219,79.21378326416016
2011-12-27,74.37986755371094,73.85308837890625,27.89361572265625,154.91000366210938,49.67436981201172,98.2723159790039,79.590087890625
2011-12-28,74.5084228515625,73.85630798339844,27.4252986907959,151.02999877929688,49.100257873535156,96.98267364501953,81.06158447265625
2011-12-29,74.68437957763672,73.85630798339844,27.739948272705078,150.33999633789062,49.45357131958008,97.98487091064453,81.20943450927734
2011-12-30,74.58958435058594,73.85630798339844,27.76190185546875,151.99000549316406,49.312252044677734,97.5031509399414,81.47145080566406
2012-01-03,74.44078063964844,73.84015655517578,28.610713958740234,155.9199981689453,50.25732421875,99.0570068359375,80.24853515625
2012-01-04,74.33928680419922,73.84015655517578,28.449731826782227,156.7100067138672,50.46931457519531,99.21240234375,79.29444122314453
2012-01-05,74.44078063964844,73.84015655517578,28.325336456298828,157.77999877929688,50.88443374633789,99.4765396118164,79.1532974243164
2012-01-06,74.50166320800781,73.84015655517578,27.96678924560547,157.1999969482422,51.061092376708984,99.22013092041016,79.77823638916016
2012-01-09,74.44078063964844,73.85630798339844,28.25948143005371,156.5,50.893272399902344,99.46101379394531,79.63707733154297
2012-01-10,74.4205093383789,73.85630798339844,28.8741397857666,158.63999938964844,51.264251708984375,100.32337951660156,79.50273132324219
2012-01-11,74.68437957763672,73.84015655517578,28.896081924438477,159.6699981689453,51.37023162841797,100.37773895263672,80.53748321533203
2012-01-12,74.62345886230469,73.84015655517578,29.013168334960938,160.3800048828125,51.57339859008789,100.61861419677734,80.42327117919922
2012-01-13,74.79254150390625,73.84015655517578,28.74974250793457,159.25999450683594,51.387901306152344,100.09807586669922,81.2228775024414
2012-01-17,74.81289672851562,73.84015655517578,29.29854393005371,160.5,51.856021881103516,100.48653411865234,81.59910583496094
2012-01-18,74.71820831298828,73.84015655517578,30.037586212158203,161.60000610351562,52.54496383666992,101.59748840332031,80.61135864257812
2012-01-19,74.5963363647461,73.84015655517578,30.301015853881836,161.22000122070312,52.87177658081055,102.13360595703125,79.50273132324219
2012-01-20,74.40694427490234,73.84015655517578,30.2790470123291,162.07000732421875,52.792266845703125,102.51425170898438,78.60232543945312
2012-01-23,74.3460922241211,73.84015655517578,30.571744918823242,163.16000366210938,52.80994415283203,102.25016784667969,78.10513305664062
2012-01-24,74.40694427490234,73.84015655517578,30.615650177001953,162.00999450683594,52.71278762817383,102.13360595703125,78.24620819091797
2012-01-25,74.5152359008789,73.84015655517578,30.959566116333008,166.4199981689453,53.3752326965332,102.98822021484375,78.05805206298828
2012-01-26,74.66403198242188,73.84015655517578,30.835176467895508,167.27000427246094,53.18975067138672,102.45993041992188,79.09284973144531
2012-01-27,74.7857894897461,73.84015655517578,30.996158599853516,168.97000122070312,53.34873580932617,102.41327667236328,79.34143829345703
2012-01-30,75.00234985351562,73.85630798339844,30.549802780151367,168.02999877929688,53.39289855957031,102.06367492675781,80.27538299560547
2012-01-31,75.13087463378906,73.84015655517578,30.813222885131836,169.30999755859375,53.46355056762695,102.02481079101562,81.20272827148438
2012-02-01,74.99861145019531,73.84015655517578,31.493736267089844,169.55999755859375,53.8963508605957,102.91829681396484,80.27252960205078
2012-02-02,75.01898193359375,73.84015655517578,31.5815372467041,171.0500030517578,54.06415939331055,103.08145141601562,80.23886108398438
2012-02-03,74.98500061035156,73.84015655517578,32.1083869934082,167.63999938964844,54.80609893798828,104.52651977539062,78.51463317871094
2012-02-06,75.03927612304688,73.85630798339844,31.837644577026367,167.17999267578125,54.761959075927734,104.4565658569336,79.29589080810547
2012-02-07,74.96464538574219,73.84015655517578,31.90350914001465,169.6999969482422,54.87677764892578,104.7207260131836,78.31256103515625
2012-02-08,74.9036865234375,73.85630798339844,32.130348205566406,168.5,55.168251037597656,105.03148651123047,78.37315368652344
2012-02-09,74.78152465820312,73.84015655517578,32.115699768066406,168.02000427246094,55.565711975097656,105.16357421875,77.78715515136719
2012-02-10,74.88330841064453,73.85630798339844,31.405921936035156,167.13999938964844,55.17707443237305,104.3866958618164,78.7974853515625
2012-02-13,74.91043090820312,73.84015655517578,31.918121337890625,167.50999450683594,55.689361572265625,105.16357421875,78.8985595703125
2012-02-14,74.97145080566406,73.85630798339844,31.65471076965332,167.1199951171875,55.8306770324707,105.03148651123047,79.31615447998047
2012-02-15,74.94438934326172,73.84015655517578,31.742521286010742,168.11000061035156,55.44205093383789,104.54203796386719,79.17465209960938
